from,to,amount,Year,Region,Product
Digital  Macao Commercial,Infinova,69.12689804772235,2023,PRC,DT CPU
Digital  Macao Commercial,Kozsmart,131.51041062674608,2023,PRC,DT CPU
Digital  Macao Commercial,Lancoo,91.0,2023,PRC,DT CPU
Digital  Macao Commercial,"Lancoo Group Co., Ltd.",47.16974356038328,2023,PRC,DT CPU
Digital  Macao Commercial,"Mideasmart Technology Co., Ltd.",53.0,2023,PRC,DT CPU
Digital  Macao Commercial,Newline,50.232730358313724,2023,PRC,DT CPU
Digital  Macao Commercial,"Pci-suntek Technology Co., Ltd.",49.23310601363918,2023,PRC,DT CPU
Digital  Macao Commercial,Qi An Xin Technology Group Inc.,48.0,2023,PRC,DT CPU
Digital  Macao Commercial,Sangfor Technologies Enterprise,33.2,2023,PRC,DT CPU
Digital  Macao Commercial,"Shanghai Huaming Intelligent Terminal Equipment Co., Ltd.",62.258622985750435,2023,PRC,DT CPU
Digital  Macao Commercial,"Shanghai Jinwang Electric Technology Co., Ltd.",0.06528562460765851,2023,PRC,DT CPU
Digital  Macao Commercial,Shenyang Machine Tools,44.533915561790124,2023,PRC,DT CPU
Digital  Macao Commercial,"Shenyang Tiger Trade Co., Ltd",0.5438723712835388,2023,PRC,DT CPU
Digital  Macao Commercial,"Shenzhen Ishine Intelligent Co., Ltd",97.854600061034,2023,PRC,DT CPU
Digital  Macao Commercial,Unknown,29.45771355716107,2023,PRC,DT CPU
Digital  Macao Commercial,"Wuhan Gintol Technology Co., Ltd",38.704603009086846,2023,PRC,DT CPU
Digital  Macao Commercial,Wuhan Zhongxinyi Computer Co,0.731896719083673,2023,PRC,DT CPU
Digital  Macao Commercial,Zenotech,72.03441682600382,2023,PRC,DT CPU
Digital  Macao Commercial,上海天拓电脑科技有限公司,35.02374284670644,2023,PRC,DT CPU
Digital  Macao Commercial,上海瑄道网络科技有限公司,1.3043478260869565,2023,PRC,DT CPU
Digital  Macao Commercial,上海酷创网络科技有限公司,27.21784776902887,2023,PRC,DT CPU
Digital  Macao Commercial,上海金王重池电子有限公司,49.29114058355437,2023,PRC,DT CPU
Digital  Macao Commercial,上海金繁电子科技有限公司(duplicate),22.703445905302054,2023,PRC,DT CPU
Digital  Macao Commercial,中国长城科技集团股份有限公司,53.76941265269028,2023,PRC,DT CPU
Digital  Macao Commercial,乌鲁木齐市雷驰电子有限公司,3.397027600849257,2023,PRC,DT CPU
Digital  Macao Commercial,乌鲁木齐海拓联达电子科技有限公司,0.6060606060606061,2023,PRC,DT CPU
Digital  Macao Commercial,乌鲁木齐祥基商贸有限公司,0.18785222291797118,2023,PRC,DT CPU
Digital  Macao Commercial,乌鲁木齐鑫宏嘉商贸有限公司,30.301624129930396,2023,PRC,DT CPU
Digital  Macao Commercial,保定市吉成科技开发有限公司,26.020251734710342,2023,PRC,DT CPU
Digital  Macao Commercial,兰州弘雅计算机科技有限公司,1.1187072715972655,2023,PRC,DT CPU
Digital  Macao Commercial,北京东土科技股份有限公司,65.00748319592067,2023,PRC,DT CPU
Digital  Macao Commercial,北京翰讯基业电子技术有限公司,1.009483022330988,2023,PRC,DT CPU
Digital  Macao Commercial,北京英红万联科技有限公司,35.641887974022964,2023,PRC,DT CPU
Digital  Macao Commercial,南京和瑟电子科技有限公司,45.89344262295082,2023,PRC,DT CPU
Digital  Macao Commercial,南京祥长汇电子科技有限公司,41.54703943629958,2023,PRC,DT CPU
Digital  Macao Commercial,南京都市驼铃信息系统工程有限公司,0.11363636363636363,2023,PRC,DT CPU
Digital  Macao Commercial,南宁鑫迈普电子科技有限公司,31.20825554864136,2023,PRC,DT CPU
Digital  Macao Commercial,南昌市沪祺实业有限公司,11.987220447284345,2023,PRC,DT CPU
Digital  Macao Commercial,合肥巧鹰电子技术有限公司,27.29900076863951,2023,PRC,DT CPU
Digital  Macao Commercial,合肥市蜀山区泰瑞电子经营部,25.245086966342896,2023,PRC,DT CPU
Digital  Macao Commercial,哈尔滨利华网络开发有限公司,25.95704948646125,2023,PRC,DT CPU
Digital  Macao Commercial,宁波怡通云硕电子商务有限公司,10.329509397119844,2023,PRC,DT CPU
Digital  Macao Commercial,山西至诚志远科技有限公司,40.026881720430104,2023,PRC,DT CPU
Digital  Macao Commercial,广州市得丰隆发展有限公司,23.812685449043745,2023,PRC,DT CPU
Digital  Macao Commercial,广州广之嘉电子科技有限公司,19.920251600584074,2023,PRC,DT CPU
Digital  Macao Commercial,广州视源电子科技有限公司,81.70605796740888,2023,PRC,DT CPU
Digital  Macao Commercial,成都兴成创投科技有限公司,16.132989025177533,2023,PRC,DT CPU
Digital  Macao Commercial,成都市西捷科技有限公司,1.1081322609472744,2023,PRC,DT CPU
Digital  Macao Commercial,成都蜀码科技有限公司,32.61849107276073,2023,PRC,DT CPU
Digital  Macao Commercial,成都顺诚瑞兴科技有限公司,25.722596448254745,2023,PRC,DT CPU
Digital  Macao Commercial,新华区集萃电脑商行,2.6785714285714284,2023,PRC,DT CPU
Digital  Macao Commercial,新疆泰利得商贸有限公司,0.4132231404958678,2023,PRC,DT CPU
Digital  Macao Commercial,昆明五华区华鹰电脑,22.553424657534247,2023,PRC,DT CPU
Digital  Macao Commercial,昆明同翔科技有限公司,16.53866765222212,2023,PRC,DT CPU
Digital  Macao Commercial,杭州众志成鑫科技有限公司,30.54776142287642,2023,PRC,DT CPU
Digital  Macao Commercial,杭州冰特科技股份有限公司,121.07960199004975,2023,PRC,DT CPU
Digital  Macao Commercial,杭州恰自来电子商务有限公司,11.147362697117998,2023,PRC,DT CPU
Digital  Macao Commercial,武汉名龙堂科技有限公司-ssd,17.07893205175109,2023,PRC,DT CPU
Digital  Macao Commercial,武汉宁美国度科技有限公司,21.885750891413053,2023,PRC,DT CPU
Digital  Macao Commercial,武汉宁美链科技有限公司,58.05209988806125,2023,PRC,DT CPU
Digital  Macao Commercial,武汉市洪山区华众达电子经营部,1.0600945307224847,2023,PRC,DT CPU
Digital  Macao Commercial,武汉市洪山区宏芯电脑经营部,35.32551627581379,2023,PRC,DT CPU
Digital  Macao Commercial,武汉市洪山区欣至胜电脑经营部,34.55112219451372,2023,PRC,DT CPU
Digital  Macao Commercial,武汉市洪山区鑫泰铭电脑经营部,42.76994850436664,2023,PRC,DT CPU
Digital  Macao Commercial,武汉市金楚恒鑫科技有限公司,27.000645369474025,2023,PRC,DT CPU
Digital  Macao Commercial,武汉炫烁科技有限公司,16.73679289387564,2023,PRC,DT CPU
Digital  Macao Commercial,武汉瑞达腾飞科技有限公司,21.962021069583304,2023,PRC,DT CPU
Digital  Macao Commercial,沈阳安佳美商贸有限公司,26.97833113851311,2023,PRC,DT CPU
Digital  Macao Commercial,沈阳常顺隆电子科技有限公司,0.730593607305936,2023,PRC,DT CPU
Digital  Macao Commercial,河北冀美电子科技有限公司,24.672708962739176,2023,PRC,DT CPU
Digital  Macao Commercial,河北美昆电子科技有限公司,28.540772532188843,2023,PRC,DT CPU
Digital  Macao Commercial,河南丽尼特商贸有限公司,1.6144578313253013,2023,PRC,DT CPU
Digital  Macao Commercial,河南浩之骋电子科技有限公司,0.5343129069961596,2023,PRC,DT CPU
Digital  Macao Commercial,泉州新裕星数码科技有限公司,35.65868263473054,2023,PRC,DT CPU
Digital  Macao Commercial,济南一达科技产品有限公司,27.32758620689655,2023,PRC,DT CPU
Digital  Macao Commercial,济南鑫民信科技有限公司,27.036839926674947,2023,PRC,DT CPU
Digital  Macao Commercial,浩天金士博(北京)责任有限公司,36.98569384835479,2023,PRC,DT CPU
Digital  Macao Commercial,深圳云天畅想信息科技有限公司,144.1631550513236,2023,PRC,DT CPU
Digital  Macao Commercial,深圳市卓志投资有限公司,45.12379846635706,2023,PRC,DT CPU
Digital  Macao Commercial,深圳市明联远创科技有限公司,38.662308798535754,2023,PRC,DT CPU
Digital  Macao Commercial,深圳市江元科技（集团）有限公司,98.0,2023,PRC,DT CPU
Digital  Macao Commercial,深圳市福田区赛格电子市场恒祥伟业经营部,19.876117103235746,2023,PRC,DT CPU
Digital  Macao Commercial,湖南蓝威电脑有限公司,34.67102221948288,2023,PRC,DT CPU
Digital  Macao Commercial,湖南裕盛信息科技有限公司,0.43218507690352104,2023,PRC,DT CPU
Digital  Macao Commercial,石家庄市新华区川大电脑商行,0.7337662337662337,2023,PRC,DT CPU
Digital  Macao Commercial,硅基大陆（成都）科技有限公司,180.3899913718723,2023,PRC,DT CPU
Digital  Macao Commercial,福州中硕电子有限公司,33.35892514395393,2023,PRC,DT CPU
Digital  Macao Commercial,科技街盛源电子经营部,3.1578947368421053,2023,PRC,DT CPU
Digital  Macao Commercial,西安文斯顿电子科技有限公司,1.639344262295082,2023,PRC,DT CPU
Digital  Macao Commercial,西安杰英启电子科技有限公司,0.40160642570281124,2023,PRC,DT CPU
Digital  Macao Commercial,贵阳鼎誉电子,0.3964757709251101,2023,PRC,DT CPU
Digital  Macao Commercial,辽宁润德科技有限公司,26.618563463430633,2023,PRC,DT CPU
Digital  Macao Commercial,郑州天运骋久电子科技有限公司,24.820886075949367,2023,PRC,DT CPU
Digital  Macao Commercial,郑州市金水区凌光电子产品经营部,0.40899795501022496,2023,PRC,DT CPU
Digital  Macao Commercial,重庆典裕科技有限公司,26.93903318903319,2023,PRC,DT CPU
Digital  Macao Commercial,重庆图迈信息技术有限公司,11.464494927846836,2023,PRC,DT CPU
Digital  Macao Commercial,长春四达高科技有限公司,4.109589041095891,2023,PRC,DT CPU
Digital  Macao Commercial,长春市卓正鸿业科技有限公司,1.639344262295082,2023,PRC,DT CPU
Digital  Macao Commercial,长沙万亨电脑科技公司,2.5236593059936907,2023,PRC,DT CPU
Digital  Macao Commercial,长沙市芙蓉区金凯电子产品经营部,0.3063147973609802,2023,PRC,DT CPU
Digital  Macao Commercial,陕西泽润电子科技有限公司,32.2600575721407,2023,PRC,DT CPU
Digital  Macao Commercial,陕西瑞力电子科技有限公司,20.821114369501466,2023,PRC,DT CPU
Digital  Macao Commercial,青岛嘉米尔森动漫传媒科技有限公司,0.5560307955517536,2023,PRC,DT CPU
Digital  Macao Commercial,青岛英瑞博科贸有限公司,1.4162873039959534,2023,PRC,DT CPU
EX-CHANNEL GROUP LIMITED,"Daschip Information Technology (shanghai) Co., Ltd",39.41354127460146,2023,PRC,DT CPU
EX-CHANNEL GROUP LIMITED,"Han¡¯s Smart Control Technology Co.,ltd.",106.0,2023,PRC,DT CPU
EX-CHANNEL GROUP LIMITED,"Han’s Smart Control Technology Co.,ltd.1",82.1155323029663,2023,PRC,DT CPU
EX-CHANNEL GROUP LIMITED,Hebei Shangyuan Intelligent Technology Co. Ltd,55.13285948605795,2023,PRC,DT CPU
EX-CHANNEL GROUP LIMITED,"Shenzhen Genew Intelligent Technology Co., Ltd.",47.77026154471609,2023,PRC,DT CPU
EX-CHANNEL GROUP LIMITED,"Shenzhen Konghui Intelligent Co.,ltd.",53.79953059009244,2023,PRC,DT CPU
EX-CHANNEL GROUP LIMITED,Shenzhen Polyhex Technology Company Limited,20.1450443190975,2023,PRC,DT CPU
EX-CHANNEL GROUP LIMITED,"Shenzhen Zhiyuan Integration Technology Co.,Ltd",10.8927074750061,2023,PRC,DT CPU
EX-CHANNEL GROUP LIMITED,"Wuhan Oseasy Cloud Computing Co., Ltd",40.777875963104044,2023,PRC,DT CPU
EX-CHANNEL GROUP LIMITED,億川國際發展有限公司,0.9002636486399589,2023,PRC,DT CPU
EX-CHANNEL GROUP LIMITED,梧桐数字科技有限公司,11.197760447910419,2023,PRC,DT CPU
EX-CHANNEL GROUP LIMITED,深圳市宝德软件开发有限公司,11.558295299626579,2023,PRC,DT CPU
EX-CHANNEL GROUP LIMITED,深圳市慧聪电脑网络技术有限公司,13.587286182215212,2023,PRC,DT CPU
INGRAM MICRO INTL TRADING LTD,Ics-广州皓阳科技有限公司,0.07754137115839244,2023,PRC,DT CPU
INGRAM MICRO INTL TRADING LTD,Unknown,3.9968170967375243,2023,PRC,DT CPU
INGRAM MICRO INTL TRADING LTD,上海天拓电脑科技有限公司,4.964920273348519,2023,PRC,DT CPU
INGRAM MICRO INTL TRADING LTD,北京商润汇智科技有限公司,4.511862557949278,2023,PRC,DT CPU
INGRAM MICRO INTL TRADING LTD,北京联合伟世科技股份有限公司,23.0,2023,PRC,DT CPU
INGRAM MICRO INTL TRADING LTD,北京英红万联科技有限公司,10.057827344072697,2023,PRC,DT CPU
INGRAM MICRO INTL TRADING LTD,南京和瑟电子科技有限公司,1.6588906168999482,2023,PRC,DT CPU
INGRAM MICRO INTL TRADING LTD,南京广得鸿电子科技有限公司,1.5082872928176796,2023,PRC,DT CPU
INGRAM MICRO INTL TRADING LTD,哈尔滨利华网络开发有限公司,5.129168623767026,2023,PRC,DT CPU
INGRAM MICRO INTL TRADING LTD,唐山云钦商贸有限公司,0.8241206030150754,2023,PRC,DT CPU
INGRAM MICRO INTL TRADING LTD,广州市得丰隆发展有限公司,10.948139797068771,2023,PRC,DT CPU
INGRAM MICRO INTL TRADING LTD,广州广之嘉电子科技有限公司,3.4558285415577625,2023,PRC,DT CPU
INGRAM MICRO INTL TRADING LTD,杭州众志成鑫科技有限公司,1.1073663938372653,2023,PRC,DT CPU
INGRAM MICRO INTL TRADING LTD,沈阳安佳美商贸有限公司,3.2740213523131674,2023,PRC,DT CPU
INGRAM MICRO INTL TRADING LTD,济南一达科技产品有限公司,5.359014675052411,2023,PRC,DT CPU
INGRAM MICRO INTL TRADING LTD,济南六通电子科技有限公司,0.2361801242236025,2023,PRC,DT CPU
INGRAM MICRO INTL TRADING LTD,浩天金士博(北京)责任有限公司,2.959785522788204,2023,PRC,DT CPU
INGRAM MICRO INTL TRADING LTD,陕西泽润电子科技有限公司,9.873417721518987,2023,PRC,DT CPU
Jiangsu Sunnycloud Information,Ics-广州皓阳科技有限公司,4.633360193392425,2023,PRC,DT CPU
Jiangsu Sunnycloud Information,Unknown,7.048728164266013,2023,PRC,DT CPU
Jiangsu Sunnycloud Information,上海天拓电脑科技有限公司,4.32,2023,PRC,DT CPU
Jiangsu Sunnycloud Information,南京广得鸿电子科技有限公司,7.600793126239259,2023,PRC,DT CPU
Jiangsu Sunnycloud Information,南京星锐泽网络传媒有限公司,6.89035350509287,2023,PRC,DT CPU
Jiangsu Sunnycloud Information,南京都市驼铃信息系统工程有限公司,7.018389188698925,2023,PRC,DT CPU
Jiangsu Sunnycloud Information,南通安科电子科技有限公司_designer,6.822901216256303,2023,PRC,DT CPU
Jiangsu Sunnycloud Information,宁波怡通云硕电子商务有限公司,0.2065677966101695,2023,PRC,DT CPU
Jiangsu Sunnycloud Information,昆明速泽科技,6.26969857218403,2023,PRC,DT CPU
Jiangsu Sunnycloud Information,武汉瑞达腾飞科技有限公司,5.31102891728312,2023,PRC,DT CPU
Jiangsu Sunnycloud Information,济南鑫民信科技有限公司,2.5542916235780764,2023,PRC,DT CPU
Jiangsu Sunnycloud Information,浩天金士博(北京)责任有限公司,8.00063775510204,2023,PRC,DT CPU
Jiangsu Sunnycloud Information,深圳市卓志投资有限公司,14.277056277056277,2023,PRC,DT CPU
Jiangsu Sunnycloud Information,鑫浩天（武汉）科技有限公司,11.643602816217529,2023,PRC,DT CPU
Synnex Technology Int'l Corp.,Fodenn,29.58080808080808,2023,PRC,DT CPU
Synnex Technology Int'l Corp.,Futurerobot,52.1957171017263,2023,PRC,DT CPU
Synnex Technology Int'l Corp.,Hikvision,26.103464641670623,2023,PRC,DT CPU
Synnex Technology Int'l Corp.,"Qingdao Wintec System Co., Ltd.",52.37199370317465,2023,PRC,DT CPU
Synnex Technology Int'l Corp.,Ruijie Networks,59.23431560164473,2023,PRC,DT CPU
Synnex Technology Int'l Corp.,"SHENZHEN ZRT Industrial Co.,Ltd",56.548176882632,2023,PRC,DT CPU
Synnex Technology Int'l Corp.,Uzel,51.07579724613385,2023,PRC,DT CPU
Synnex Technology Int'l Corp.,深圳市集和诚科技开发有限公司,44.706466610312766,2023,PRC,DT CPU
Synnex Technology International Corp.,Ai-chance,25.145067698259187,2023,PRC,DT CPU
Synnex Technology International Corp.,Inet,15.454545454545455,2023,PRC,DT CPU
Synnex Technology International Corp.,J&w,98.225118527644,2023,PRC,DT CPU
Synnex Technology International Corp.,"Shenzhen Chiphd Technology Co.,ltd",98.24561403508773,2023,PRC,DT CPU
Synnex Technology International Corp.,South Holdings,98.1093408834609,2023,PRC,DT CPU
Synnex Technology International Corp.,七彩虹科技发展有限公司,68.18197428696456,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Limited,北京鑫合众金科技有限公司,41.63585941148996,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Limited,和合.行电子科技有限公司,39.00482936940402,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Limited,武汉攀升兄弟科技有限公司,31.71061049611291,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Limited,深圳市未名科技有限公司,41.8421052631579,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,"Beijing Uniwise Technology Co., Ltd.",8.509373753490227,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,Chongqing Dahuan Technology Co Ltd,0.51440329218107,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,"Shenyang Tiger Trade Co., Ltd",29.816401314126864,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,Unknown,25.253174478758424,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,Wuhan Zhongxinyi Computer Co,0.37199124726477023,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,上海天拓电脑科技有限公司,27.01071560537012,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,东莞市华讯信息技术有限公司,36.99761472058155,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,乌鲁木齐市雷驰电子有限公司,1.0163749294184077,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,北京翰讯基业电子技术有限公司,1.607717041800643,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,北京英红万联科技有限公司,32.107071285428,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,南京广得鸿电子科技有限公司,0.21164021164021163,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,南京星锐泽网络传媒有限公司,0.27593818984547464,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,南通安科电子科技有限公司,27.620279904937945,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,哈尔滨利华网络开发有限公司,1.0163812360387192,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,唐山云钦商贸有限公司,24.835175418482,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,宁波市海曙华天电子发展有限公司,3.3333333333333335,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,宁波怡通云硕电子商务有限公司,17.48564867967853,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,广州市得丰隆发展有限公司,0.4841442749939482,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,广州广之嘉电子科技有限公司,1.10803324099723,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,成都蜀刀科技有限公司,27.83496589120168,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,成都鑫海众达科技有限公司,17.7821997105644,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,杭州卓鹏数码科技有限公司,0.46511627906976744,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,杭州恰自来电子商务有限公司,15.24632820631433,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,杰诺伟业（天津）科贸有限公司,0.24358557973367975,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,武汉宁美国度科技有限公司,10.0,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,武汉炫烁科技有限公司,29.223106102456452,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,武汉瑞达腾飞科技有限公司,1.7791970802919708,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,江西源典科技有限公司,29.002274607113318,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,河南丽尼特商贸有限公司,21.03370786516854,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,济南一达科技产品有限公司,42.058528637673895,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,济南六通电子科技有限公司,8.52851711026616,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,深圳市卓志投资有限公司,21.062703053931124,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,湖南裕盛信息科技有限公司,29.03540110425463,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,福州中硕电子有限公司,39.5827633378933,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,苏州工业园区慧鱼科技有限公司,1.0328479512360311,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,西安文斯顿电子科技有限公司,21.43457256878807,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,贵阳贵兴,29.183303085299457,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,郑州海森科技有限公司,23.53113124817305,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,重庆图迈信息技术有限公司,15.759874444153805,2023,PRC,DT CPU
Synnex Technology Intl. (HK) Ltd,青岛嘉米尔森动漫传媒科技有限公司,0.8815290822211237,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL CO LTD,Centerm,47.24828504719765,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL CO LTD,Decenta,40.058204228366,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL CO LTD,Gifa,26.039803699941338,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL CO LTD,Global Welltech,54.52728008907784,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL CO LTD,Inovance,49.080949974734715,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL CO LTD,Jiangsu Odin,31.966993450922093,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL CO LTD,Jiazhitong,30.941176470588236,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL CO LTD,Jovision,56.776119402985074,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL CO LTD,Jwipc,32.2972972972973,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL CO LTD,"Noon Technology Co., Ltd.",52.704518589132505,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL CO LTD,Shanghai Lingshi Communication Technology,60.01265449754711,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL CO LTD,Siasun,39.99241890166028,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL CO LTD,"Suzhou Cvte Electronic Technology Co., Ltd.",46.79261329725858,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL CO LTD,"Techvision Intelligent Technology Co., Ltd.",46.85807150595883,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL CO LTD,Ugreen,36.595738842929855,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL CO LTD,Wan You,63.58701115914346,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL CO LTD,"Xiamen Yilian Network Technology Co., Ltd",54.649616601752676,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL CO LTD,Zeroone,19.0,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL CO.LTD,Iei,14.297061159650516,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL COMPANY LTD,Cyxtech,98.0,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL COMPANY LTD,"Emdoor Digital Technology Co., Ltd.",98.71220930232558,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL COMPANY LTD,Ew Technology,12.330494142246549,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL COMPANY LTD,Hedy Computer,10.215356860976435,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL COMPANY LTD,Huizhou Wandong,inf,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL COMPANY LTD,Shanghai Ip3,98.0,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL COMPANY LTD,Shangke,98.15334281650071,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL COMPANY LTD,"Wuhan JTHS Technology Co., Ltd",15.104695919938415,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL COMPANY LTD,上海六聯智慧科技有限公司,98.0,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL COMPANY LTD,广州讯盈数码,41.53005464480874,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL COMPANY LTD,惠州市万东计算机技术有限公司,15.125939165259988,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL COMPANY LTD,深圳市微步電子有限責任公司,98.07500463678517,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL COMPANY LTD,深圳市时造电子科技有限公司,30.255677775953593,2023,PRC,DT CPU
WORLD PEACE INDUSTRIAL COMPANY LTD,深圳英众世纪智能科技有限公司,98.04154038530827,2023,PRC,DT CPU
WPG Electronics (SA) Pte.Ltd,Pc Partner Limited,0.4358248709838522,2023,PRC,DT CPU
ARROW ASIA PAC Ltd.,Datang Mobile Communications Equipment Co. Ltd.,93.38283773434118,2023,PRC,Emb POR
ARROW ASIA PAC Ltd.,Shenzhen Hanzsung Technology Co Ltd,6.993221920364425,2023,PRC,Emb POR
ARROW ASIA PAC Ltd.,"Shenzhen Seavo Technology Co.,ltd.",23.273161271072652,2023,PRC,Emb POR
ARROW ASIA PAC Ltd.,Shenzhen Xundun Technology Co.,6.304228445908842,2023,PRC,Emb POR
ARROW ASIA PAC Ltd.,捷普电子,3.724094006128102,2023,PRC,Emb POR
Arrow Central Europe GmbH,"Aptiv Electronics (suzhou) Co., Ltd.",26.39156626506024,2023,PRC,Emb POR
Comtech Industrial (HK) Ltd.,Asl,316.6233590472324,2023,PRC,Emb POR
Comtech Industrial (HK) Ltd.,"Beijing Jingdiao Group Co., Lt",6.115523465703971,2023,PRC,Emb POR
Comtech Industrial (HK) Ltd.,"Semptian Co., Ltd.",5.16802906448683,2023,PRC,Emb POR
Comtech Industrial (HK) Ltd.,"Shenzhen International Safety Technology Co., Ltd.",13.642771986671965,2023,PRC,Emb POR
Comtech Industrial (HK) Ltd.,Start,1.5058214747736094,2023,PRC,Emb POR
Comtech Industrial (HK) Ltd.,"Suzhou Nodka Automation Technology Co., Ltd",16.550910112845347,2023,PRC,Emb POR
Comtech Industrial (HK) Ltd.,浙江宇视科技有限公司,0.19503921984312061,2023,PRC,Emb POR
Digital  Macao Commercial,"Guangzhou Sageran Technology Co., Ltd.",9.30232558139535,2023,PRC,Emb POR
Digital  Macao Commercial,Hangzhou Dptech Technologies C,8.237281237281238,2023,PRC,Emb POR
Digital  Macao Commercial,Hikrobot,70.0,2023,PRC,Emb POR
Digital  Macao Commercial,Histone,10.173378495581444,2023,PRC,Emb POR
Digital  Macao Commercial,"Huaqin Technology Co., Ltd.",726.0,2023,PRC,Emb POR
Digital  Macao Commercial,"Luxshare Precision Industry Co.,ltd. (ipa: 30000006643)",490.8081998114986,2023,PRC,Emb POR
Digital  Macao Commercial,Sageran,12.108362779740872,2023,PRC,Emb POR
Digital  Macao Commercial,Sangfor Technologies Co Ltd,24.852331606217618,2023,PRC,Emb POR
Digital  Macao Commercial,Sangfor Technologies Enterprise,10.16198361132661,2023,PRC,Emb POR
Digital  Macao Commercial,"X-speed Information Technology Co.,ltd.",3.711962444463073,2023,PRC,Emb POR
Digital  Macao Commercial,凌华科技（中国）有限公司,247.0,2023,PRC,Emb POR
Digital  Macao Commercial,立讯精密工业股份有限公司,390.12371134020617,2023,PRC,Emb POR
