Name,anomalies,node_shape,Amount,Year,Region,Product,x,y
Komputronik Sa,0,circle,10.729611,2024,EU,DT CPU,-0.38643670916272066,0.6393878929031724
Nxpower (uk) Limited,0,circle,21.055168,2024,EU,DT CPU,-0.2823600036315537,0.11965262423221759
Terg S.a.,0,circle,14.412397,2024,EU,DT CPU,-0.3958863427134421,0.5183862996322252
Arrow Central Europe GmbH,0,star,33.130466,2024,EU,DT CPU,-0.22910280467375194,-0.036341175369140354
"Inforlandia, S.a.",0,circle,41.522305,2024,EU,DT CPU,-0.09407284193790279,-0.3545310330297926
Scan Computers International Limited,0,circle,18.775982,2024,EU,DT CPU,-0.5418877682246509,-0.07374209383265001
Tarox Marketplace Gmbh,0,circle,11.533945,2024,EU,DT CPU,0.06779447753095037,0.060616218908557555
Wortmann Ag,0,circle,49.204205,2024,EU,DT CPU,-0.553917481080365,0.1819800314990902
EASTRONICS,0,star,10.0,2024,EU,DT CPU,-0.204551717235827,0.21893640201418074
Visionix Limited,0,circle,10.381545,2024,EU,DT CPU,-0.2978426567306554,-0.03216854357994101
EBV Elektronik GmbH & Co. KG,0,star,23.609802,2024,EU,DT CPU,-0.2641271775438891,0.019529081006492515
Datapath Limited,0,circle,10.573216,2024,EU,DT CPU,-0.4867428381839204,0.1685462752706531
Diebold Nixdorf,0,circle,34.066704,2024,EU,DT CPU,-0.04917655896858806,-0.14036091344707385
Elko Grupa AS,0,star,10.755421,2024,EU,DT CPU,0.437235769772853,0.48695893000217116
Exertis Hammer Limited,0,star,13.621875,2024,EU,DT CPU,-0.9226529883862664,-0.043806759025491096
Ingram Micro Pan Europe GmbH,1,star,60.0,2024,EU,DT CPU,-0.36041141418926254,-0.2545643603799002
Aseuropa Sl,0,circle,10.0,2024,EU,DT CPU,-0.6575548375723733,-0.13704349947568095
Bluechip Computer Aktiengesell,0,circle,14.019323,2024,EU,DT CPU,-0.3306963096142062,-0.4398456181097569
Depau Sistemas Sl,0,circle,21.350798,2024,EU,DT CPU,0.03345929960318199,-0.26850501733388843
Development Systems And Management Sa,0,circle,13.108741,2024,EU,DT CPU,-0.39196301013132884,-0.6140986112008704
Groupe Ldlc,0,circle,35.421165,2024,EU,DT CPU,-0.6756094617074752,-0.26825318714844876
Infortisa Sl,0,circle,13.553802,2024,EU,DT CPU,-0.20369990702019378,-0.5068390974403315
Infowork Technology,0,circle,11.752087,2024,EU,DT CPU,-0.25102547930811897,-0.598782338005703
Pc Specialist Limited,0,circle,47.341125,2024,EU,DT CPU,-0.6722525798928377,-0.3903445248024647
Stone Technologies Limited,0,circle,26.814528,2024,EU,DT CPU,-0.6122518586930922,-0.49921979176453646
MCR,0,star,30.517654,2024,EU,DT CPU,-0.018544746736932696,-0.6354273700633821
Aseuropa,0,circle,16.011024,2024,EU,DT CPU,-0.1419281844238008,-0.9470848351245059
Binary Systems Sl,0,circle,11.473111,2024,EU,DT CPU,0.052641767706553204,-0.9370462436550805
Pc Componentes Y Multimedia S.l.,0,circle,27.796911,2024,EU,DT CPU,0.21427622370694047,-0.8554719683745279
Rutronik,0,star,30.39988,2024,EU,DT CPU,0.053154987174276115,-0.5037698693677801
Sas Groupe Cybertek,0,circle,11.449646,2024,EU,DT CPU,0.3080413030034955,-0.7373246180684213
TD SYNNEX Supply Chain Services,1,star,30.72206,2024,EU,DT CPU,0.2823264472568373,-0.0184830663597185
3w Computer,0,circle,13.422951,2024,EU,DT CPU,0.46541171114656515,-0.26510342951586324
Action Sp?ka Akcyjna,0,circle,22.219883,2024,EU,DT CPU,0.48619983274922524,-0.13249498403510146
Priminfo,0,circle,12.143617,2024,EU,DT CPU,0.5914098037990299,0.02134038848557696
Tekno Service Sl,0,circle,11.826696,2024,EU,DT CPU,0.47395617753415575,0.10310203297223487
WPG Electronics (SA) Pte.Ltd,0,star,18.27922,2024,EU,DT CPU,0.2401089896169385,-0.1792334214832786
Diebold Nixdorf Technology Gmb,0,circle,25.179335,2024,EU,DT CPU,0.2874536989822295,0.0844243243453952
